Date,Open,High,Low,Close,Adj Close,Volume
2020-01-22,8744.210938,8792.994141,8636.747070,8680.875977,8680.875977,22600204050
2020-01-23,8680.650391,8687.747070,8333.637695,8406.515625,8406.515625,25770680778
2020-01-24,8405.567383,8514.666992,8266.840820,8445.434570,8445.434570,24397913025
2020-01-25,8440.119141,8458.453125,8296.218750,8367.847656,8367.847656,19647331548
2020-01-26,8364.410156,8602.401367,8325.498047,8596.830078,8596.830078,22177678795
2020-01-27,8597.308594,8977.726563,8597.308594,8909.819336,8909.819336,28647338393
2020-01-28,8912.524414,9358.589844,8908.447266,9358.589844,9358.589844,34398744402
2020-01-29,9357.470703,9406.431641,9269.467773,9316.629883,9316.629883,30682598115
2020-01-30,9316.016602,9553.125977,9230.897461,9508.993164,9508.993164,32378792850
2020-01-31,9508.313477,9521.706055,9230.776367,9350.529297,9350.529297,29432489719
2020-02-01,9346.357422,9439.323242,9313.239258,9392.875000,9392.875000,25922656496
2020-02-02,9389.820313,9468.797852,9217.824219,9344.365234,9344.365234,30835736946
2020-02-03,9344.683594,9540.372070,9248.633789,9293.521484,9293.521484,30934096508
2020-02-04,9292.841797,9331.265625,9112.811523,9180.962891,9180.962891,29893183716
2020-02-05,9183.416016,9701.299805,9163.704102,9613.423828,9613.423828,35222060874
2020-02-06,9617.821289,9824.619141,9539.818359,9729.801758,9729.801758,37628823715
2020-02-07,9726.002930,9834.716797,9726.002930,9795.943359,9795.943359,34522718159
2020-02-08,9793.070313,9876.749023,9678.910156,9865.119141,9865.119141,35172043761
2020-02-09,9863.894531,10129.435547,9850.392578,10116.673828,10116.673828,35807884663
2020-02-10,10115.559570,10165.765625,9784.563477,9856.611328,9856.611328,39386548074
2020-02-11,9855.891602,10210.052734,9729.334961,10208.236328,10208.236328,37648059388
2020-02-12,10202.387695,10393.611328,10202.387695,10326.054688,10326.054688,43444303830
2020-02-13,10323.960938,10457.626953,10116.161133,10214.379883,10214.379883,49356071372
2020-02-14,10211.550781,10321.996094,10125.534180,10312.116211,10312.116211,43338264161
2020-02-15,10313.856445,10341.555664,9874.427734,9889.424805,9889.424805,43865054831
2020-02-16,9889.179688,10053.968750,9722.386719,9934.433594,9934.433594,43374780305
2020-02-17,9936.560547,9938.815430,9507.637695,9690.142578,9690.142578,45998298412
2020-02-18,9691.230469,10161.935547,9632.382813,10141.996094,10141.996094,47271023953
2020-02-19,10143.798828,10191.675781,9611.223633,9633.386719,9633.386719,46992019709
2020-02-20,9629.325195,9643.216797,9507.900391,9608.475586,9608.475586,44925260236
2020-02-21,9611.782227,9723.014648,9589.743164,9686.441406,9686.441406,40930547512
2020-02-22,9687.707031,9698.231445,9600.728516,9663.181641,9663.181641,35838025154
2020-02-23,9663.318359,9937.404297,9657.791016,9924.515625,9924.515625,41185185761
2020-02-24,9921.583008,9951.746094,9537.042969,9650.174805,9650.174805,45080496648
2020-02-25,9651.312500,9652.737305,9305.021484,9341.705078,9341.705078,42515259129
2020-02-26,9338.290039,9354.778320,8704.426758,8820.522461,8820.522461,50420050761
2020-02-27,8825.093750,8932.892578,8577.199219,8784.494141,8784.494141,45470195695
2020-02-28,8788.728516,8890.456055,8492.932617,8672.455078,8672.455078,44605450442
2020-02-29,8671.212891,8775.631836,8599.508789,8599.508789,8599.508789,35792392544
2020-03-01,8599.758789,8726.796875,8471.212891,8562.454102,8562.454102,35349164300
2020-03-02,8563.264648,8921.308594,8532.630859,8869.669922,8869.669922,42857674408
2020-03-03,8865.387695,8901.598633,8704.990234,8787.786133,8787.786133,42386715820
2020-03-04,8788.541992,8843.366211,8712.431641,8755.246094,8755.246094,34746706368
2020-03-05,8760.285156,9142.054688,8757.253906,9078.762695,9078.762695,39698054597
2020-03-06,9078.308594,9167.695313,9032.079102,9122.545898,9122.545898,40826885650
2020-03-07,9121.600586,9163.220703,8890.744141,8909.954102,8909.954102,36216930369
2020-03-08,8908.206055,8914.343750,8105.252930,8108.116211,8108.116211,39973102120
2020-03-09,8111.146484,8177.793457,7690.098145,7923.644531,7923.644531,46936995808
2020-03-10,7922.146973,8136.945313,7814.763184,7909.729492,7909.729492,42213940993
2020-03-11,7910.089844,7950.814453,7642.812500,7911.430176,7911.430176,38682762604
2020-03-12,7913.616211,7929.116211,4860.354004,4970.788086,4970.788086,53980357243
2020-03-13,5017.831055,5838.114746,4106.980957,5563.707031,5563.707031,74156772074
2020-03-14,5573.077637,5625.226563,5125.069336,5200.366211,5200.366211,36154506007
2020-03-15,5201.066895,5836.645020,5169.283203,5392.314941,5392.314941,33997889638
2020-03-16,5385.229492,5385.229492,4575.357910,5014.479980,5014.479980,45368026429
2020-03-17,5002.578125,5371.348633,4981.909180,5225.629395,5225.629395,38622642935
